transaction_id,customer_id,timestamp,amount,merchant_category,beneficiary_id,fraud_label
TX_000611,CUST_0025,01-02-2026 03:13,158.09,utilities,BENEF_0009,0.0
TX_000612,CUST_0086,01-02-2026 04:21,444.61,electronics,BENEF_0128,0.0
TX_000613,CUST_0083,01-02-2026 05:07,94.73,utilities,BENEF_0084,0.0
TX_000614,CUST_0065,01-02-2026 05:47,121.46,utilities,BENEF_0173,0.0
TX_000615,CUST_0018,01-02-2026 06:44,137.0,utilities,BENEF_0119,0.0
TX_000616,CUST_0062,01-02-2026 07:27,368.44,p2p_transfer,BENEF_0217,0.0
TX_000617,CUST_0022,01-02-2026 08:34,386.79,electronics,BENEF_0126,0.0
TX_000618,CUST_0041,01-02-2026 09:01,334.42,dining,BENEF_0181,0.0
TX_000619,CUST_0051,01-02-2026 10:19,345.41,shopping_online,BENEF_0098,0.0
TX_000620,CUST_0097,01-02-2026 11:20,323.04,utilities,BENEF_0085,0.0
TX_000621,CUST_0018,01-02-2026 12:24,278.51,utilities,BENEF_0203,0.0
TX_000622,CUST_0094,01-02-2026 13:27,350.78,grocery_pos,BENEF_0066,0.0
TX_000623,CUST_0055,01-02-2026 14:42,226.21,utilities,BENEF_0086,0.0
TX_000624,CUST_0083,01-02-2026 15:26,339.03,travel_flight,BENEF_0219,0.0
TX_000625,CUST_0010,01-02-2026 16:21,31.21,utilities,BENEF_0111,0.0
TX_000626,CUST_0095,01-02-2026 17:50,204.03,electronics,BENEF_0032,0.0
TX_000627,CUST_0070,01-02-2026 18:57,280.69,p2p_transfer,BENEF_0249,0.0
TX_000628,CUST_0049,01-02-2026 19:29,171.35,p2p_transfer,BENEF_0246,0.0
TX_000629,CUST_0027,01-02-2026 20:00,18.13,shopping_online,BENEF_0046,0.0
TX_000630,CUST_0022,01-02-2026 20:29,2259.53,travel_flight,BENEF_SUSP_9547,1.0
TX_000631,CUST_0088,01-02-2026 21:41,333.1,grocery_pos,BENEF_0100,0.0
TX_000632,CUST_0007,01-02-2026 22:28,179.74,electronics,BENEF_0235,0.0
TX_000633,CUST_0028,01-02-2026 22:52,123.63,electronics,BENEF_0021,0.0
TX_000634,CUST_0030,01-02-2026 23:48,309.15,shopping_online,BENEF_0238,0.0
TX_000635,CUST_0023,02-02-2026 00:50,52.09,travel_flight,BENEF_0214,0.0
TX_000636,CUST_0070,02-02-2026 01:07,429.33,p2p_transfer,BENEF_0019,0.0
TX_000637,CUST_0032,02-02-2026 02:00,111.43,grocery_pos,BENEF_0143,0.0
TX_000638,CUST_0025,02-02-2026 03:21,247.85,dining,BENEF_0152,0.0
TX_000639,CUST_0034,02-02-2026 04:33,437.19,utilities,BENEF_0142,0.0
TX_000640,CUST_0012,02-02-2026 05:39,195.08,grocery_pos,BENEF_0241,0.0
TX_000641,CUST_0051,02-02-2026 06:13,35.05,grocery_pos,BENEF_0189,0.0
TX_000642,CUST_0088,02-02-2026 07:10,1560.59,utilities,BENEF_SUSP_9892,1.0
TX_000643,CUST_0085,02-02-2026 08:05,375.58,utilities,BENEF_0237,0.0
TX_000644,CUST_0042,02-02-2026 08:25,396.26,dining,BENEF_0150,0.0
TX_000645,CUST_0058,02-02-2026 09:11,153.67,dining,BENEF_0055,0.0
TX_000646,CUST_0083,02-02-2026 10:09,216.68,travel_flight,BENEF_0068,0.0
TX_000647,CUST_0030,02-02-2026 11:03,435.04,electronics,BENEF_0230,0.0
TX_000648,CUST_0042,02-02-2026 11:35,214.47,travel_flight,BENEF_0073,0.0
TX_000649,CUST_0016,02-02-2026 11:52,417.44,electronics,BENEF_0233,0.0
TX_000650,CUST_0018,02-02-2026 13:18,32.09,grocery_pos,BENEF_0223,0.0
TX_000651,CUST_0045,02-02-2026 13:56,207.47,electronics,BENEF_0068,0.0
TX_000652,CUST_0010,02-02-2026 15:04,422.26,electronics,BENEF_0014,0.0
TX_000653,CUST_0061,02-02-2026 15:22,244.97,p2p_transfer,BENEF_0018,0.0
TX_000654,CUST_0075,02-02-2026 16:35,124.67,travel_flight,BENEF_0056,0.0
TX_000655,CUST_0007,02-02-2026 17:38,419.29,utilities,BENEF_0021,0.0
TX_000656,CUST_0036,02-02-2026 18:18,166.9,p2p_transfer,BENEF_0034,0.0
TX_000657,CUST_0029,02-02-2026 19:45,99.11,grocery_pos,BENEF_0050,0.0
TX_000658,CUST_0035,02-02-2026 21:10,43.09,electronics,BENEF_0028,0.0
TX_000659,CUST_0048,02-02-2026 21:57,92.19,electronics,BENEF_0086,0.0
TX_000660,CUST_0065,02-02-2026 22:44,196.6,grocery_pos,BENEF_0237,0.0
TX_000661,CUST_0070,02-02-2026 23:29,246.71,p2p_transfer,BENEF_0241,0.0
TX_000662,CUST_0024,03-02-2026 00:25,119.5,grocery_pos,BENEF_0073,0.0
TX_000663,CUST_0023,03-02-2026 01:15,2369.17,p2p_transfer,BENEF_SUSP_9165,1.0
TX_000664,CUST_0038,03-02-2026 01:39,349.73,travel_flight,BENEF_0245,0.0
TX_000665,CUST_0084,03-02-2026 02:32,355.67,grocery_pos,BENEF_0188,0.0
TX_000666,CUST_0071,03-02-2026 03:34,388.29,p2p_transfer,BENEF_0015,0.0
TX_000667,CUST_0060,03-02-2026 04:58,356.9,p2p_transfer,BENEF_0141,0.0
TX_000668,CUST_0060,03-02-2026 06:25,395.03,grocery_pos,BENEF_0141,0.0
TX_000669,CUST_0005,03-02-2026 06:51,160.75,shopping_online,BENEF_0205,0.0
TX_000670,CUST_0069,03-02-2026 08:09,183.31,electronics,BENEF_0069,0.0
TX_000671,CUST_0059,03-02-2026 09:04,124.08,electronics,BENEF_0183,0.0
TX_000672,CUST_0016,03-02-2026 10:17,96.4,dining,BENEF_0218,0.0
TX_000673,CUST_0086,03-02-2026 10:38,377.46,shopping_online,BENEF_0181,0.0
TX_000674,CUST_0065,03-02-2026 11:21,446.86,electronics,BENEF_0234,0.0
TX_000675,CUST_0085,03-02-2026 12:50,161.88,p2p_transfer,BENEF_0193,0.0
TX_000676,CUST_0077,03-02-2026 13:07,315.9,electronics,BENEF_0202,0.0
TX_000677,CUST_0002,03-02-2026 14:27,371.08,dining,BENEF_0206,0.0
TX_000678,CUST_0027,03-02-2026 14:53,129.59,dining,BENEF_0063,0.0
TX_000679,CUST_0087,03-02-2026 15:37,36.32,dining,BENEF_0249,0.0
TX_000680,CUST_0005,03-02-2026 16:16,63.81,shopping_online,BENEF_0162,0.0
TX_000681,CUST_0097,03-02-2026 17:15,117.93,shopping_online,BENEF_0116,0.0
TX_000682,CUST_0047,03-02-2026 18:24,379.38,grocery_pos,BENEF_0059,0.0
TX_000683,CUST_0053,03-02-2026 19:02,318.39,dining,BENEF_0074,0.0
TX_000684,CUST_0015,03-02-2026 20:14,175.77,p2p_transfer,BENEF_0027,0.0
TX_000685,CUST_0018,03-02-2026 21:31,313.71,utilities,BENEF_0207,0.0
TX_000686,CUST_0066,03-02-2026 22:17,53.34,utilities,BENEF_0188,0.0
TX_000687,CUST_0040,03-02-2026 22:55,321.1,utilities,BENEF_0101,0.0
TX_000688,CUST_0033,03-02-2026 23:28,270.81,grocery_pos,BENEF_0071,0.0
TX_000689,CUST_0096,04-02-2026 00:46,442.27,travel_flight,BENEF_0219,0.0
TX_000690,CUST_0002,04-02-2026 02:06,51.42,grocery_pos,BENEF_0246,0.0
TX_000691,CUST_0093,04-02-2026 02:26,447.09,travel_flight,BENEF_0094,0.0
TX_000692,CUST_0009,04-02-2026 03:44,194.78,p2p_transfer,BENEF_0115,0.0
TX_000693,CUST_0011,04-02-2026 04:20,240.58,utilities,BENEF_0126,0.0
TX_000694,CUST_0042,04-02-2026 05:24,163.86,p2p_transfer,BENEF_0092,0.0
TX_000695,CUST_0044,04-02-2026 05:40,149.7,shopping_online,BENEF_0227,0.0
TX_000696,CUST_0036,04-02-2026 07:00,29.88,travel_flight,BENEF_0144,0.0
TX_000697,CUST_0013,04-02-2026 07:56,218.59,shopping_online,BENEF_0123,0.0
TX_000698,CUST_0040,04-02-2026 08:46,151.02,travel_flight,BENEF_0041,0.0
TX_000699,CUST_0005,04-02-2026 09:38,75.7,utilities,BENEF_0032,0.0
TX_000700,CUST_0051,04-02-2026 10:03,350.1,electronics,BENEF_0199,0.0
TX_000701,CUST_0092,04-02-2026 11:28,413.34,electronics,BENEF_0076,0.0
TX_000702,CUST_0091,04-02-2026 12:20,342.85,travel_flight,BENEF_0144,0.0
TX_000703,CUST_0080,04-02-2026 12:43,100.69,utilities,BENEF_0212,0.0
TX_000704,CUST_0030,04-02-2026 13:55,336.77,travel_flight,BENEF_0186,0.0
TX_000705,CUST_0059,04-02-2026 14:17,1749.64,dining,BENEF_SUSP_9499,1.0
TX_000706,CUST_0059,04-02-2026 15:43,419.68,shopping_online,BENEF_0072,0.0
TX_000707,CUST_0058,04-02-2026 16:58,302.48,travel_flight,BENEF_0167,0.0
TX_000708,CUST_0045,04-02-2026 18:14,216.95,grocery_pos,BENEF_0194,0.0
TX_000709,CUST_0048,04-02-2026 18:47,3646.83,p2p_transfer,BENEF_SUSP_9428,1.0
TX_000710,CUST_0092,04-02-2026 19:15,122.13,utilities,BENEF_0245,0.0
TX_000711,CUST_0005,04-02-2026 20:10,133.03,p2p_transfer,BENEF_0036,0.0
TX_000712,CUST_0056,04-02-2026 20:54,237.26,p2p_transfer,BENEF_0008,0.0
TX_000713,CUST_0071,04-02-2026 21:58,361.43,dining,BENEF_0113,0.0
TX_000714,CUST_0009,04-02-2026 22:37,195.75,grocery_pos,BENEF_0112,0.0
TX_000715,CUST_0096,04-02-2026 23:34,205.17,shopping_online,BENEF_0197,0.0
TX_000716,CUST_0092,05-02-2026 01:01,402.28,shopping_online,BENEF_0040,0.0
TX_000717,CUST_0026,05-02-2026 02:02,26.24,p2p_transfer,BENEF_0133,0.0
TX_000718,CUST_0003,05-02-2026 03:25,425.29,utilities,BENEF_0180,0.0
TX_000719,CUST_0054,05-02-2026 04:22,313.29,dining,BENEF_0049,0.0
TX_000720,CUST_0083,05-02-2026 04:44,427.98,dining,BENEF_0152,0.0
TX_000721,CUST_0086,05-02-2026 05:13,209.82,electronics,BENEF_0218,0.0
TX_000722,CUST_0058,05-02-2026 06:07,106.47,dining,BENEF_0182,0.0
TX_000723,CUST_0051,05-02-2026 06:59,207.84,travel_flight,BENEF_0055,0.0
TX_000724,CUST_0071,05-02-2026 07:55,2547.34,electronics,BENEF_SUSP_9693,1.0
TX_000725,CUST_0038,05-02-2026 08:56,179.57,dining,BENEF_0060,0.0
TX_000726,CUST_0079,05-02-2026 09:58,359.04,grocery_pos,BENEF_0065,0.0
TX_000727,CUST_0079,05-02-2026 11:13,37.18,utilities,BENEF_0156,0.0
TX_000728,CUST_0009,05-02-2026 12:06,385.08,electronics,BENEF_0013,0.0
TX_000729,CUST_0077,05-02-2026 12:35,219.69,electronics,BENEF_0115,0.0
TX_000730,CUST_0072,05-02-2026 12:54,98.68,dining,BENEF_0079,0.0
TX_000731,CUST_0082,05-02-2026 13:10,155.86,grocery_pos,BENEF_0017,0.0
TX_000732,CUST_0033,05-02-2026 13:33,310.67,grocery_pos,BENEF_0099,0.0
TX_000733,CUST_0008,05-02-2026 14:52,290.5,p2p_transfer,BENEF_0208,0.0
TX_000734,CUST_0098,05-02-2026 15:51,284.9,dining,BENEF_0148,0.0
TX_000735,CUST_0038,05-02-2026 17:02,23.46,electronics,BENEF_0060,0.0
TX_000736,CUST_0030,05-02-2026 17:48,368.09,electronics,BENEF_0006,0.0
TX_000737,CUST_0090,05-02-2026 18:46,280.72,shopping_online,BENEF_0244,0.0
TX_000738,CUST_0064,05-02-2026 19:08,3487.72,grocery_pos,BENEF_SUSP_9365,1.0
TX_000739,CUST_0006,05-02-2026 20:22,98.51,utilities,BENEF_0156,0.0
TX_000740,CUST_0012,05-02-2026 21:49,361.85,travel_flight,BENEF_0225,0.0
TX_000741,CUST_0069,05-02-2026 22:29,274.9,p2p_transfer,BENEF_0080,0.0
TX_000742,CUST_0071,05-02-2026 23:46,129.22,electronics,BENEF_0004,0.0
TX_000743,CUST_0060,06-02-2026 00:07,360.53,utilities,BENEF_0200,0.0
TX_000744,CUST_0064,06-02-2026 01:36,170.75,p2p_transfer,BENEF_0206,0.0
TX_000745,CUST_0068,06-02-2026 02:33,266.17,p2p_transfer,BENEF_0161,0.0
TX_000746,CUST_0080,06-02-2026 04:03,36.72,travel_flight,BENEF_0093,0.0
TX_000747,CUST_0090,06-02-2026 05:03,79.49,dining,BENEF_0103,0.0
TX_000748,CUST_0078,06-02-2026 05:34,317.03,utilities,BENEF_0092,0.0
TX_000749,CUST_0034,06-02-2026 07:00,280.72,dining,BENEF_0128,0.0
TX_000750,CUST_0072,06-02-2026 07:46,344.62,utilities,BENEF_0200,0.0
TX_000751,CUST_0038,06-02-2026 09:07,242.87,utilities,BENEF_0047,0.0
TX_000752,CUST_0043,06-02-2026 09:51,177.85,p2p_transfer,BENEF_0118,0.0
TX_000753,CUST_0082,06-02-2026 10:30,178.7,shopping_online,BENEF_0089,0.0
TX_000754,CUST_0065,06-02-2026 11:57,383.19,shopping_online,BENEF_0155,0.0
TX_000755,CUST_0089,06-02-2026 12:34,109.69,electronics,BENEF_0219,0.0
TX_000756,CUST_0006,06-02-2026 13:04,290.89,electronics,BENEF_0078,0.0
TX_000757,CUST_0008,06-02-2026 14:16,354.72,shopping_online,BENEF_0178,0.0
TX_000758,CUST_0032,06-02-2026 15:20,89.42,grocery_pos,BENEF_0065,0.0
TX_000759,CUST_0062,06-02-2026 16:12,358.22,shopping_online,BENEF_0166,0.0
TX_000760,CUST_0053,06-02-2026 17:42,262.99,utilities,BENEF_0094,0.0
TX_000761,CUST_0014,06-02-2026 19:01,366.37,travel_flight,BENEF_0097,0.0
TX_000762,CUST_0096,06-02-2026 19:17,205.26,shopping_online,BENEF_0109,0.0
TX_000763,CUST_0071,06-02-2026 20:39,30.19,utilities,BENEF_0005,0.0
TX_000764,CUST_0024,06-02-2026 21:33,110.9,shopping_online,BENEF_0011,0.0
TX_000765,CUST_0053,06-02-2026 22:46,210.84,electronics,BENEF_0043,0.0
TX_000766,CUST_0090,07-02-2026 00:12,117.61,grocery_pos,BENEF_0149,0.0
TX_000767,CUST_0092,07-02-2026 00:41,295.79,utilities,BENEF_0063,0.0
TX_000768,CUST_0086,07-02-2026 01:38,40.04,shopping_online,BENEF_0158,0.0
TX_000769,CUST_0097,07-02-2026 01:58,259.66,utilities,BENEF_0212,0.0
TX_000770,CUST_0002,07-02-2026 03:03,338.69,utilities,BENEF_0031,0.0
TX_000771,CUST_0017,07-02-2026 03:56,149.73,dining,BENEF_0200,0.0
TX_000772,CUST_0094,07-02-2026 04:35,172.46,p2p_transfer,BENEF_0017,0.0
TX_000773,CUST_0099,07-02-2026 06:04,270.41,travel_flight,BENEF_0119,0.0
TX_000774,CUST_0053,07-02-2026 07:11,131.68,travel_flight,BENEF_0106,0.0
TX_000775,CUST_0047,07-02-2026 08:20,101.56,electronics,BENEF_0143,0.0
TX_000776,CUST_0016,07-02-2026 08:52,208.54,dining,BENEF_0136,0.0
TX_000777,CUST_0052,07-02-2026 10:21,74.21,travel_flight,BENEF_0133,0.0
TX_000778,CUST_0021,07-02-2026 10:45,276.85,shopping_online,BENEF_0071,0.0
TX_000779,CUST_0100,07-02-2026 12:09,240.37,grocery_pos,BENEF_0197,0.0
TX_000780,CUST_0031,07-02-2026 13:34,413.69,shopping_online,BENEF_0220,0.0
TX_000781,CUST_0055,07-02-2026 14:01,185.75,dining,BENEF_0167,0.0
TX_000782,CUST_0097,07-02-2026 15:16,316.17,p2p_transfer,BENEF_0151,0.0
TX_000783,CUST_0068,07-02-2026 15:47,214.48,electronics,BENEF_0137,0.0
TX_000784,CUST_0003,07-02-2026 17:13,257.66,travel_flight,BENEF_0155,0.0
TX_000785,CUST_0050,07-02-2026 18:36,367.75,grocery_pos,BENEF_0170,0.0
TX_000786,CUST_0074,07-02-2026 19:51,396.85,utilities,BENEF_0244,0.0
TX_000787,CUST_0094,07-02-2026 20:58,419.51,dining,BENEF_0175,0.0
TX_000788,CUST_0072,07-02-2026 22:13,63.31,electronics,BENEF_0122,0.0
TX_000789,CUST_0014,07-02-2026 23:08,339.93,p2p_transfer,BENEF_0110,0.0
TX_000790,CUST_0009,07-02-2026 23:55,358.01,grocery_pos,BENEF_0001,0.0
TX_000791,CUST_0036,08-02-2026 00:30,209.2,travel_flight,BENEF_0022,0.0
TX_000792,CUST_0085,08-02-2026 01:39,408.9,shopping_online,BENEF_0165,0.0
TX_000793,CUST_0054,08-02-2026 02:06,125.73,travel_flight,BENEF_0219,0.0
TX_000794,CUST_0044,08-02-2026 02:38,55.16,utilities,BENEF_0202,0.0
TX_000795,CUST_0091,08-02-2026 03:15,177.7,electronics,BENEF_0143,0.0
TX_000796,CUST_0027,08-02-2026 04:24,62.08,shopping_online,BENEF_0111,0.0
TX_000797,CUST_0059,08-02-2026 05:19,444.44,travel_flight,BENEF_0036,0.0
TX_000798,CUST_0100,08-02-2026 05:57,335.89,grocery_pos,BENEF_0184,0.0
TX_000799,CUST_0063,08-02-2026 07:23,314.79,utilities,BENEF_0192,0.0
TX_000800,CUST_0022,08-02-2026 07:56,287.49,electronics,BENEF_0244,0.0
TX_000801,CUST_0018,08-02-2026 09:22,20.59,grocery_pos,BENEF_0240,0.0
TX_000802,CUST_0002,08-02-2026 10:42,210.76,electronics,BENEF_0104,0.0
TX_000803,CUST_0028,08-02-2026 11:43,240.65,travel_flight,BENEF_0090,0.0
TX_000804,CUST_0028,08-02-2026 12:33,164.43,p2p_transfer,BENEF_0181,0.0
TX_000805,CUST_0019,08-02-2026 13:34,322.44,dining,BENEF_0176,0.0
TX_000806,CUST_0041,08-02-2026 14:18,245.97,shopping_online,BENEF_0148,0.0
TX_000807,CUST_0072,08-02-2026 14:49,335.46,electronics,BENEF_0200,0.0
TX_000808,CUST_0045,08-02-2026 15:58,367.24,utilities,BENEF_0174,0.0
TX_000809,CUST_0019,08-02-2026 17:23,321.45,grocery_pos,BENEF_0166,0.0
TX_000810,CUST_0075,08-02-2026 18:32,89.28,p2p_transfer,BENEF_0117,0.0
TX_000811,CUST_0066,08-02-2026 19:22,82.73,shopping_online,BENEF_0122,0.0
TX_000812,CUST_0087,08-02-2026 20:27,279.9,electronics,BENEF_0128,0.0
TX_000813,CUST_0078,08-02-2026 21:01,265.53,electronics,BENEF_0069,0.0
TX_000814,CUST_0026,08-02-2026 21:29,338.71,utilities,BENEF_0136,0.0
TX_000815,CUST_0071,08-02-2026 22:49,1164.81,p2p_transfer,BENEF_SUSP_9919,1.0
TX_000816,CUST_0100,08-02-2026 23:35,278.86,dining,BENEF_0141,0.0
TX_000817,CUST_0094,09-02-2026 00:16,369.54,travel_flight,BENEF_0206,0.0
TX_000818,CUST_0014,09-02-2026 01:07,260.96,electronics,BENEF_0085,0.0
TX_000819,CUST_0046,09-02-2026 02:22,384.47,dining,BENEF_0154,0.0
TX_000820,CUST_0097,09-02-2026 02:52,347.45,shopping_online,BENEF_0125,0.0
TX_000821,CUST_0092,09-02-2026 04:05,181.77,shopping_online,BENEF_0146,0.0
TX_000822,CUST_0035,09-02-2026 04:32,233.44,dining,BENEF_0195,0.0
TX_000823,CUST_0079,09-02-2026 05:56,182.51,electronics,BENEF_0100,0.0
TX_000824,CUST_0053,09-02-2026 06:49,23.12,dining,BENEF_0182,0.0
TX_000825,CUST_0063,09-02-2026 07:13,103.44,shopping_online,BENEF_0028,0.0
TX_000826,CUST_0050,09-02-2026 07:56,449.77,utilities,BENEF_0063,0.0
TX_000827,CUST_0087,09-02-2026 08:45,101.33,dining,BENEF_0113,0.0
TX_000828,CUST_0066,09-02-2026 09:05,127.87,grocery_pos,BENEF_0050,0.0
TX_000829,CUST_0010,09-02-2026 10:30,159.52,travel_flight,BENEF_0066,0.0
TX_000830,CUST_0055,09-02-2026 11:59,48.65,shopping_online,BENEF_0215,0.0
TX_000831,CUST_0032,09-02-2026 12:34,251.74,p2p_transfer,BENEF_0208,0.0
TX_000832,CUST_0002,09-02-2026 13:56,269.5,utilities,BENEF_0129,0.0
TX_000833,CUST_0065,09-02-2026 14:44,129.32,shopping_online,BENEF_0247,0.0
TX_000834,CUST_0016,09-02-2026 16:14,381.31,p2p_transfer,BENEF_0093,0.0
TX_000835,CUST_0047,09-02-2026 16:29,198.95,grocery_pos,BENEF_0063,0.0
TX_000836,CUST_0065,09-02-2026 17:38,257.91,p2p_transfer,BENEF_0209,0.0
TX_000837,CUST_0083,09-02-2026 18:07,381.5,grocery_pos,BENEF_0244,0.0
TX_000838,CUST_0088,09-02-2026 18:47,120.87,dining,BENEF_0187,0.0
TX_000839,CUST_0007,09-02-2026 19:07,427.84,travel_flight,BENEF_0156,0.0
TX_000840,CUST_0062,09-02-2026 20:00,141.58,utilities,BENEF_0092,0.0
TX_000841,CUST_0040,09-02-2026 21:22,65.79,dining,BENEF_0234,0.0
TX_000842,CUST_0088,09-02-2026 22:28,196.53,utilities,BENEF_0246,0.0
TX_000843,CUST_0004,09-02-2026 23:05,390.53,utilities,BENEF_0196,0.0
TX_000844,CUST_0021,09-02-2026 23:38,209.84,utilities,BENEF_0189,0.0
TX_000845,CUST_0082,10-02-2026 01:06,177.11,electronics,BENEF_0039,0.0
TX_000846,CUST_0074,10-02-2026 02:28,279.6,grocery_pos,BENEF_0184,0.0
TX_000847,CUST_0007,10-02-2026 03:19,419.39,dining,BENEF_0209,0.0
TX_000848,CUST_0084,10-02-2026 04:09,271.24,travel_flight,BENEF_0050,0.0
TX_000849,CUST_0078,10-02-2026 04:59,227.77,shopping_online,BENEF_0237,0.0
TX_000850,CUST_0037,10-02-2026 06:17,446.19,grocery_pos,BENEF_0046,0.0
TX_000851,CUST_0048,10-02-2026 07:26,123.09,grocery_pos,BENEF_0229,0.0
TX_000852,CUST_0097,10-02-2026 07:46,193.0,shopping_online,BENEF_0249,0.0
TX_000853,CUST_0068,10-02-2026 08:34,98.94,dining,BENEF_0224,0.0
TX_000854,CUST_0049,10-02-2026 09:48,202.44,electronics,BENEF_0022,0.0
TX_000855,CUST_0100,10-02-2026 10:37,273.97,p2p_transfer,BENEF_0205,0.0
TX_000856,CUST_0082,10-02-2026 10:57,282.03,utilities,BENEF_0170,0.0
TX_000857,CUST_0046,10-02-2026 11:18,306.92,travel_flight,BENEF_0110,0.0
TX_000858,CUST_0094,10-02-2026 11:49,386.88,grocery_pos,BENEF_0029,0.0
TX_000859,CUST_0009,10-02-2026 12:47,357.77,grocery_pos,BENEF_0066,0.0
TX_000860,CUST_0061,10-02-2026 13:35,155.54,shopping_online,BENEF_0034,0.0
TX_000861,CUST_0068,10-02-2026 14:12,28.72,shopping_online,BENEF_0062,0.0
TX_000862,CUST_0051,10-02-2026 14:59,418.77,utilities,BENEF_0156,0.0
TX_000863,CUST_0079,10-02-2026 16:29,383.03,electronics,BENEF_0070,0.0
TX_000864,CUST_0043,10-02-2026 16:51,299.75,shopping_online,BENEF_0014,0.0
TX_000865,CUST_0036,10-02-2026 17:31,271.99,electronics,BENEF_0022,0.0
TX_000866,CUST_0016,10-02-2026 18:22,2270.65,p2p_transfer,BENEF_SUSP_9916,1.0
TX_000867,CUST_0015,10-02-2026 19:20,398.06,dining,BENEF_0099,0.0
TX_000868,CUST_0016,10-02-2026 20:40,150.93,travel_flight,BENEF_0120,0.0
TX_000869,CUST_0037,10-02-2026 21:23,373.35,travel_flight,BENEF_0018,0.0
TX_000870,CUST_0034,10-02-2026 22:07,145.76,travel_flight,BENEF_0208,0.0
TX_000871,CUST_0062,10-02-2026 23:27,99.93,grocery_pos,BENEF_0207,0.0
TX_000872,CUST_0006,11-02-2026 00:03,397.16,p2p_transfer,BENEF_0037,0.0
TX_000873,CUST_0095,11-02-2026 00:56,214.96,grocery_pos,BENEF_0226,0.0
TX_000874,CUST_0086,11-02-2026 02:14,332.81,travel_flight,BENEF_0089,0.0
TX_000875,CUST_0055,11-02-2026 03:18,22.09,p2p_transfer,BENEF_0026,0.0
TX_000876,CUST_0098,11-02-2026 04:05,185.4,grocery_pos,BENEF_0212,0.0
TX_000877,CUST_0076,11-02-2026 05:17,124.23,p2p_transfer,BENEF_0015,0.0
TX_000878,CUST_0072,11-02-2026 06:38,337.12,electronics,BENEF_0233,0.0
TX_000879,CUST_0097,11-02-2026 08:07,130.26,electronics,BENEF_0091,0.0
TX_000880,CUST_0098,11-02-2026 09:02,128.07,electronics,BENEF_0020,0.0
TX_000881,CUST_0032,11-02-2026 10:09,217.18,electronics,BENEF_0210,0.0
TX_000882,CUST_0091,11-02-2026 11:07,368.0,electronics,BENEF_0093,0.0
TX_000883,CUST_0051,11-02-2026 11:38,170.29,p2p_transfer,BENEF_0119,0.0
TX_000884,CUST_0072,11-02-2026 12:29,187.83,utilities,BENEF_0241,0.0
TX_000885,CUST_0077,11-02-2026 13:35,263.1,shopping_online,BENEF_0135,0.0
TX_000886,CUST_0069,11-02-2026 13:56,2614.47,grocery_pos,BENEF_SUSP_9783,1.0
TX_000887,CUST_0044,11-02-2026 14:59,84.47,utilities,BENEF_0123,0.0
TX_000888,CUST_0050,11-02-2026 15:16,86.62,dining,BENEF_0104,0.0
TX_000889,CUST_0028,11-02-2026 16:05,241.03,dining,BENEF_0186,0.0
TX_000890,CUST_0039,11-02-2026 16:55,116.42,p2p_transfer,BENEF_0172,0.0
TX_000891,CUST_0100,11-02-2026 17:23,303.08,travel_flight,BENEF_0108,0.0
TX_000892,CUST_0007,11-02-2026 17:55,46.6,shopping_online,BENEF_0052,0.0
TX_000893,CUST_0071,11-02-2026 18:31,417.74,p2p_transfer,BENEF_0131,0.0
TX_000894,CUST_0019,11-02-2026 18:57,80.74,p2p_transfer,BENEF_0036,0.0
TX_000895,CUST_0010,11-02-2026 20:23,183.76,electronics,BENEF_0121,0.0
TX_000896,CUST_0060,11-02-2026 21:22,34.33,dining,BENEF_0099,0.0
TX_000897,CUST_0078,11-02-2026 22:05,373.75,dining,BENEF_0119,0.0
TX_000898,CUST_0070,11-02-2026 22:43,66.27,shopping_online,BENEF_0208,0.0
TX_000899,CUST_0015,11-02-2026 23:23,193.34,shopping_online,BENEF_0206,0.0
TX_000900,CUST_0002,12-02-2026 00:45,106.37,utilities,BENEF_0119,0.0
TX_000901,CUST_0071,12-02-2026 01:17,114.46,p2p_transfer,BENEF_0096,0.0
TX_000902,CUST_0059,12-02-2026 02:40,402.17,electronics,BENEF_0080,0.0
TX_000903,CUST_0095,12-02-2026 03:47,256.9,shopping_online,BENEF_0129,0.0
TX_000904,CUST_0004,12-02-2026 04:53,243.83,shopping_online,BENEF_0188,0.0
TX_000905,CUST_0023,12-02-2026 06:05,427.44,p2p_transfer,BENEF_0136,0.0
TX_000906,CUST_0011,12-02-2026 06:27,80.4,p2p_transfer,BENEF_0029,0.0
TX_000907,CUST_0066,12-02-2026 07:47,118.4,dining,BENEF_0147,0.0
TX_000908,CUST_0069,12-02-2026 08:09,32.21,utilities,BENEF_0008,0.0
TX_000909,CUST_0079,12-02-2026 09:29,79.74,p2p_transfer,BENEF_0106,0.0
TX_000910,CUST_0068,12-02-2026 10:14,361.4,grocery_pos,BENEF_0051,0.0
TX_000911,CUST_0080,12-02-2026 11:15,390.63,travel_flight,BENEF_0022,0.0
TX_000912,CUST_0040,12-02-2026 12:19,719.59,p2p_transfer,BENEF_SUSP_9564,1.0
TX_000913,CUST_0007,12-02-2026 13:25,1073.59,electronics,BENEF_SUSP_9488,1.0
TX_000914,CUST_0035,12-02-2026 14:36,301.2,dining,BENEF_0223,0.0
TX_000915,CUST_0010,12-02-2026 15:38,100.96,grocery_pos,BENEF_0193,0.0
